item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	optional-payment-type-exclusion	status	maximum-retail-price
RETAIL SUPPLIES AOG Hibiscus Silicone Cake Mold Fondant Mold Cake Decorating Tools Mini Lily Flower Mould Rubber Mould (White)	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0223YA7TM1O	Z0-VVSP-GBBZ	140	1	2021-02-23 18:13:45 IST		y	1			11				B0822TV1DX						B0822TV1DX			0	DEFAULT		Active	400.0
ABV Flat Sea Pebbles Oblong Oval Shape Pebble Art Creative Silicone Mold Flexible and Reusable	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0725ZED24SI	Z5-7WZS-TN39	169	4	2022-07-25 14:35:53 IST		y	1			11				B0B7JHB68M						B0B7JHB68M			0	DEFAULT		Active	300.0
ACM Spiral, Stone Blank, Hand cast, plasterstone, DIY, Creative, Home décor, Painted Stone, Painting Stones, Spirituality, Meditation	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0630ZX7JKCP	ZA-8XMF-HH5F	309	1	2022-06-30 14:23:55 IST		y	1			11				B0B5GTR1RQ						B0B5GTR1RQ			0	DEFAULT		Active	500.0
ABS Handmade Soap Moulds Couple Angel Arch Door Shaped Perfect Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0624ZKUJ7SJ	ZC-Q5UL-DGR8	599	2	2022-06-24 19:06:33 IST		y	1			11				B0B525LYL6						B0B525LYL6			0	DEFAULT		Active	800.0
AEJ Silicone Soap Mold Love Heart Shape with Lovers' face Pattern for Natural Handmade Valentine's Day soap Candle Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1213Z80061L	ZJ-VNBE-PEOL	299	1	2022-12-13 15:18:02 IST		y	1			11				B0BPYB39G1						B0BPYB39G1			0	DEFAULT		Active	500.0
ADU Christmas Scene Silicone Mold - Snowman Snowflake Tree Soap Chocolate Fondant Clay Mould Christmas Xmas Winter Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1105ZH34GB5	ZL-BPWI-C9WY	149	2	2022-11-05 19:31:27 IST		y	1			11				B0BLKKNBK2						B0BLKKNBK2			0	DEFAULT		Active	300.0
Minnie Mouse 3D Silicone Mold DIY Chocolate Resin Cement Silicone Mold Flexible and Reusable Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0803YETSPMZ	ZN-JBAB-ATTL	199	1	2021-08-03 12:01:49 IST		y	1			11				B09BQKW9Z6						B09BQKW9Z6			0	DEFAULT		Active	400.0
AMM Flower Pot Pattern Silicone Mold DIY Cement Resin Chocolate Flexible and Reusable Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0720YQ6FQF1	ZT-5Z6D-T366	310	5	2021-07-20 17:37:19 IST		y	1			11				B099X2ZG9B						B099X2ZG9B			0	DEFAULT		Active	500.0
ALE Swan Couple Shape DIY Silicone Mold Sugarcraft Dessert Candy Chocolate Fondant Cake Decorating Tools Resin Clay Soap Mold		1105YIY5NA5	ZX-4RD4-AO6C	208	3	2021-11-05 17:36:49 IST		y	1			11				B08SMHWSKZ						B08SMHWSKZ			0	DEFAULT		Active	400.0
AOU Leaves Shaped 3D Reverse Sugar Molding Fondant Cake Silicone Mold Polymer Clay Molds Decoration Tools Weight: 35g Material: Silicone		1105YJ7AYFO	ZX-Q09Y-HNR5	196	4	2021-11-05 18:56:41 IST		y	1			11				B08RP64YBP						B08RP64YBP			0	DEFAULT		Active	400.0
Micky and Minnie Mouse Shaped Silicone Fondant Mold,Resin Clay Chocolate Candy Silicone Cake Mould,Fondant Cake Decorating Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0429Y5KCI0E	08-POIO-5NYN	234	0	2021-04-29 14:34:28 IST		y	1			11				B093SVKBSD						B093SVKBSD			0	DEFAULT		Inactive	500.0
AGG 3D Shapes Sunflower Rose Lily Floral Flower Basket soap Candle Clay Resin Silicone Mold Mould melt and Pour Making Bouquet Gift	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0629ZV32LZ6	0P-I7VM-I07N	549	0	2022-06-29 17:48:19 IST		y	1			11				B0B5DZ32SY						B0B5DZ32SY			0	DEFAULT		Inactive	700.0
Orange Lemon Strawberry Fruit Slice Silicone Pattern Silicone Mould Flexible and Washable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0201Z9VQVAC	14-XXG7-RR5S	1099	0	2022-02-01 13:12:12 IST		y	1			11				B09RMQ5MBK						B09RMQ5MBK			0	DEFAULT		Inactive	1600.0
ARS New Arrival Capital Letters English Letter Silicone Mold Resin Plaster Mould Cake Mold Fondant molds Cake Decorating Tools Fondant Tools DIY Resin molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0711ACW9O2W	1H-E9BG-T52K	500	0	2023-07-11 19:10:29 IST		y	1			11				B0CBN2YTXH						B0CBN2YTXH			0	DEFAULT		Inactive	800.0
Kaur Birds Flowers Silicone Mold-DIY Fondant Gum Paste Resin Polymer Clay Mould-Cake Decoration-Art Craft Tool- Soft Reusable-White Color		0323ZRRL25F	1K-F26U-SFCR	299	0	2022-03-23 15:11:27 IST		y	1			11				B09SWM132H						B09SWM132H			0	DEFAULT		Inactive	600.0
ADQ Halloween Pumpkin 3D Mold Scary Monster face Evil Jack o Lantern Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0908ZOY1DM8	1U-Q9YJ-5VX8	999	0	2022-09-08 16:46:41 IST		y	1			11				B0BDMBL5NH						B0BDMBL5NH			0	DEFAULT		Inactive	1500.0
3D Christmas Snowman Silicone Mold Reusable Cake Candle Mould Soft Texture Changeable Style and is Easy to Release and Clean	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0425ZFYFEUI	21-Z0N3-KP28	499	0	2022-04-25 19:23:08 IST		y	1			11				B09YS1V4F7						B09YS1V4F7			0	DEFAULT		Inactive	700.0
Mold Silicone Birds on a Branch for Plaster Resin Porcelain Wax Soap Clay Concrete Cement Polymer Paste Decoration Vintage Art Decor Silicon Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1226Z6JZFZ8	2Z-7S96-UHPK	599	0	2022-12-26 19:39:53 IST		y	1			11				B0BR48Y7BB						B0BR48Y7BB			0	DEFAULT		Inactive	1000.0
Book Keys Screws Lock Catches Silicone Mold Sugarcraft Cupcake Baking Mold Fondant Cake Decorating Tool		1109YP4V65H	3J-M450-B2UU	250	0	2021-11-09 16:19:47 IST		y	1			11				B088BYP1FX						B088BYP1FX			0	DEFAULT		Inactive	400.0
CRAFTIAL CURVE AGM Large Shiny Flower Mold,3D Peony Floral Mold,Handmade Soap Mold,Chocolate Mold,Cake Decor Mold,Candle Mold,Bridal Shower Mold,DIY Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1102YCD0KQ2	3K-0YP8-DM8Z	555	0	2021-11-02 13:10:09 IST		y	1			11				B09KTV39R2						B09KTV39R2			0	DEFAULT		Inactive	1000.0
Cloud Silicone Mold Cake molds Cake Decorating Tools Fondant Chocolate gumpaste Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0621ZCMXJOW	3K-2IK5-7NL9	173	0	2022-06-21 14:40:45 IST		y	1			11				B0B4NXM1HQ						B0B4NXM1HQ			0	DEFAULT		Inactive	400.0
Shiva Idol for car Dashboard with || Decorative Showpiece for Home/Office/Car Dashboard Unique Handmade Metal Shiva Idol for car Dashboard| | Decorative Showpiece for Home/Office/Car Dashboard	Shankar Ji Statue is the wonderful creation from craftial curve that is enchanting and astounding. The statue can be placed everywhere to make the interiors look pleasing and lovely. This gorgeous statue by craftial curve LLP is perfect for pooja or gifting. This figurine of Lord Shankar ji is the high quality and attractive. People can keep it in home decoration, use in car & office table. It increases peaceful and optimistic feelings in your living place. The size of this statue is 9.5x6cm	0401ZARYGOJ	4E-6B21-2DYI	399	0	2022-04-01 14:52:40 IST		y	1			11				B09X1JWBK1						B09X1JWBK1			0	DEFAULT		Inactive	600.0
Mini Assorted Bows Heart Silicone Mold 19Cavity 1pcs		1108YN3QDFN	4P-478P-MNSQ	295	0	2021-11-08 19:07:03 IST		y	1			11				B08W53MNC5						B08W53MNC5			0	DEFAULT		Inactive	500.0
ADR Famous Assorted Indian Sweets Bundi Ladoo/laddu jalebi Milk Cake and Balushahi Set of 4 Silicone molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0929Z4ZUPB1	4R-M90I-R6RQ	999	0	2022-09-29 16:19:19 IST		y	1			11				B0BGSL4DPC						B0BGSL4DPC			0	DEFAULT		Inactive	2000.0
ANO Ganesha Pattern Silicone Mold DIY Resin Cement Frame Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0720YPT2QB0	52-28G8-M1TE	326	0	2021-07-20 13:24:20 IST		y	1			11				B099WL7T47						B099WL7T47			0	DEFAULT		Inactive	700.0
Aja Birds Pair Candle Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0223YAAYTHD	5I-TH9F-L7E2	299	0	2021-02-23 18:24:12 IST		y	1			11				B08SMBTK6Q						B08SMBTK6Q			0	DEFAULT		Inactive	700.0
RETAIL SUPPLIES Cake Decor 3 Cavity Silicon Sleeping Baby Fondant Mold		1105YIY01B9	6U-MFM1-S0AS	299	4	2021-11-05 17:24:33 IST		y	1			11				B08P54GLVC						B08P54GLVC			0	DEFAULT		Inactive	500.0
ALP Flower Pattern Silicone Mold DIY Resin Cement Frame Pattern Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0719YO7EGQY	77-KS4W-CNON	199	0	2021-07-19 18:15:06 IST		y	1			11				B099S7LLK8						B099S7LLK8			0	DEFAULT		Inactive	500.0
Apollo Portrait Silicone Mold Candle Mould Home Decoration Ornament Incense Plaster Candle DIY Material 7cmx 6 cm	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0506YIRR39R	7E-847T-J543	750	0	2021-05-06 16:48:00 IST		y	1			11				B0949CKRG7						B0949CKRG7			0	DEFAULT		Inactive	1000.0
